,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
15,2024-12-09 13:30:00-01:00,621.9643234320006,624.4365913162021,604.269960303215,611.6467895507812,11426000,0.0,0.0
16,2024-12-10 13:30:00-01:00,615.6242910640193,623.6291506932943,610.8193917771058,617.3787841796875,10938900,0.0,0.0
17,2024-12-11 13:30:00-01:00,621.4160232851857,636.398940507193,619.5818248925854,630.6968383789062,10837200,0.0,0.0
18,2024-12-12 13:30:00-01:00,629.5206016277139,634.664401150007,625.2440702757849,628.8128051757812,7474700,0.0,0.0
19,2024-12-13 13:30:00-01:00,625.2539790166715,629.1019262683816,614.9564017264901,618.405517578125,8453300,0.0,0.0
20,2024-12-16 13:30:00-01:00,628.5118922373878,629.6792095440776,617.1384950234287,622.7852783203125,10885600,0.5,0.0
21,2024-12-17 13:30:00-01:00,624.7107568886487,630.8963205922495,615.103193761423,617.9964599609375,12897800,0.0,0.0
22,2024-12-18 13:30:00-01:00,619.5528517396282,625.8980160900031,594.9303721209593,595.79833984375,17075500,0.0,0.0
23,2024-12-19 13:30:00-01:00,608.9674755212903,610.0948468810748,593.6133279373188,594.1820068359375,14958100,0.0,0.0
24,2024-12-20 13:30:00-01:00,589.2037041887596,601.7044720771678,578.6483432227146,583.8861083984375,48989400,0.0,0.0
25,2024-12-23 13:30:00-01:00,588.2259739647594,599.6892488609435,584.8838051496438,598.4520874023438,10205800,0.0,0.0
26,2024-12-24 13:30:00-01:00,601.3153720498085,606.5731101523746,597.8834471973506,606.3336791992188,4726100,0.0,0.0
27,2024-12-26 13:30:00-01:00,604.069010990469,604.8871074252385,597.5442732843297,601.9439697265625,6081400,0.0,0.0
28,2024-12-27 13:30:00-01:00,598.0131392274001,600.4474556136508,588.4255484873448,598.4122314453125,8084200,0.0,0.0
29,2024-12-30 13:30:00-01:00,587.3779342019037,595.5488500662633,584.2153388503573,589.8621215820312,7025900,0.0,0.0
30,2024-12-31 13:30:00-01:00,590.8897637116248,592.5857532318533,582.4893422598942,584.1455078125,6019500,0.0,0.0
31,2025-01-02 13:30:00-01:00,588.3456720279144,603.5002752946805,586.4501363728165,597.843505859375,12682300,0.0,0.0
32,2025-01-03 13:30:00-01:00,603.3505881307898,608.0795315950786,595.0200116626086,603.2208862304688,11436800,0.0,0.0
33,2025-01-06 13:30:00-01:00,610.4041988830613,629.5195213275813,604.2086488423892,628.7313842773438,14560800,0.0,0.0
34,2025-01-07 13:30:00-01:00,630.2278877474329,630.6269190448738,606.8125509705602,616.4500732421875,12071500,0.0,0.0
35,2025-01-08 13:30:00-01:00,611.9705610612136,615.0034547439036,601.3852402562982,609.2967529296875,10085800,0.0,0.0
36,2025-01-10 13:30:00-01:00,608.6084345783213,628.4420508325449,595.9480045179172,614.4248046875,19256600,0.0,0.0
37,2025-01-13 13:30:00-01:00,605.6852394350362,607.5508768684803,597.0554332236283,606.9124145507812,10785000,0.0,0.0
38,2025-01-14 13:30:00-01:00,603.6599659655254,604.078970157077,587.1784443113863,592.8651733398438,13598000,0.0,0.0
39,2025-01-15 13:30:00-01:00,608.7880143304319,621.0094674482275,605.0866380361617,615.681884765625,15524300,0.0,0.0
40,2025-01-16 13:30:00-01:00,610.0749122937867,614.813842520108,608.289105772054,609.8753662109375,8355300,0.0,0.0
41,2025-01-17 13:30:00-01:00,622.595722821053,623.5135618341703,602.2632108119018,611.342041015625,17280600,0.0,0.0
42,2025-01-21 13:30:00-01:00,616.3902400115962,620.0516704767022,607.5907866326766,615.0234375,11674000,0.0,0.0
43,2025-01-22 13:30:00-01:00,621.8474509712569,632.2232391929498,617.9864744815644,622.0469970703125,12274000,0.0,0.0
44,2025-01-23 13:30:00-01:00,625.897953878345,635.1164107716554,619.7024649482253,634.966796875,9910200,0.0,0.0
45,2025-01-24 13:30:00-01:00,634.916957345469,650.4805787372286,632.7220720484465,645.9810791015625,19065300,0.0,0.0
46,2025-01-27 13:30:00-01:00,625.1497368617698,662.3229161040041,623.6432460146609,658.3422241210938,28399200,0.0,0.0
47,2025-01-28 13:30:00-01:00,664.4478799893883,680.9892571748755,657.9330689945277,672.7584838867188,20950100,0.0,0.0
48,2025-01-29 13:30:00-01:00,673.426995188933,679.4628842264866,664.1187205609702,674.9135131835938,21377800,0.0,0.0
49,2025-01-30 13:30:00-01:00,695.1961710974357,709.1335868447954,674.5244243363409,685.3990478515625,29322900,0.0,0.0
50,2025-01-31 13:30:00-01:00,689.3896795162744,703.656342326233,683.9823274447602,687.5739135742188,19303900,0.0,0.0
51,2025-02-03 13:30:00-01:00,674.3348273334816,702.35939297386,673.6763921954532,695.8346557617188,21415700,0.0,0.0
52,2025-02-04 13:30:00-01:00,700.8628861544697,706.0607666337353,689.9982497177888,702.5489501953125,13826300,0.0,0.0
53,2025-02-05 13:30:00-01:00,701.9104857176951,716.4665130283939,697.381087327231,703.2274169921875,17778200,0.0,0.0
54,2025-02-06 13:30:00-01:00,704.2350030352095,717.2246803609337,701.860544580122,710.3307495117188,13080700,0.0,0.0
55,2025-02-07 13:30:00-01:00,715.1295132827424,723.3204021183071,710.091294290037,712.8548583984375,16427100,0.0,0.0
56,2025-02-10 13:30:00-01:00,716.885419282827,719.5192814719111,709.6722880239806,715.7281494140625,12904300,0.0,0.0
57,2025-02-11 13:30:00-01:00,711.6576791372714,721.9735485962613,708.3852936539699,718.12255859375,12998000,0.0,0.0
58,2025-02-12 13:30:00-01:00,713.6330486346045,725.4055376689322,710.9393285513713,723.6895751953125,12016500,0.0,0.0
59,2025-02-13 13:30:00-01:00,719.8386103490428,727.3011596897542,716.3666786322259,726.8621826171875,12569100,0.0,0.0
60,2025-02-14 13:30:00-01:00,724.4478780109462,739.1834178172538,723.9290702902056,734.9533081054688,16901200,0.0,0.0
61,2025-02-18 13:30:00-01:00,734.2848205070356,735.2824901001159,704.7937097713013,714.7005615234375,21938700,0.0,0.0
62,2025-02-19 13:30:00-01:00,702.4591920318235,705.352458439168,693.7695281560459,702.1300048828125,17535500,0.0,0.0
63,2025-02-20 13:30:00-01:00,695.6550803935475,703.9855971062905,692.0235484745193,693.2207641601562,12587400,0.0,0.0
64,2025-02-21 13:30:00-01:00,694.9566951444989,702.2296844827868,680.7698020105673,681.95703125,15660400,0.0,0.0
65,2025-02-24 13:30:00-01:00,684.6807257344343,685.6684089004975,660.9062419977378,666.572998046875,15677000,0.0,0.0
66,2025-02-25 13:30:00-01:00,664.4180058682373,666.4433044201521,640.3642060071343,655.9677734375,20579700,0.0,0.0
67,2025-02-26 13:30:00-01:00,658.1127595320887,681.4183061907152,656.466580376106,672.1300048828125,14488700,0.0,0.0
68,2025-02-27 13:30:00-01:00,680.8596586153011,687.0452225675066,656.0376330781108,656.7060546875,12500000,0.0,0.0
69,2025-02-28 13:30:00-01:00,656.5064652824952,668.0694824508789,641.1024446071139,666.642822265625,17534200,0.0,0.0
70,2025-03-03 13:30:00-01:00,672.1100263993885,679.6623923265935,649.3232875955849,653.5234375,10843800,0.0,0.0
71,2025-03-04 13:30:00-01:00,644.0056526080473,648.2357615709305,622.1966118195909,638.5084838867188,21495200,0.0,0.0
72,2025-03-05 13:30:00-01:00,639.5062648271543,657.9631539056292,636.1740213033428,654.940185546875,13770000,0.0,0.0
73,2025-03-06 13:30:00-01:00,646.4898483233629,649.0438798563313,622.6555088997344,626.4666137695312,13446500,0.0,0.0
74,2025-03-07 13:30:00-01:00,623.9126020486227,633.3106321661818,599.2102942304716,624.201904296875,21375700,0.0,0.0
75,2025-03-10 12:30:00-01:00,606.65296218488,608.6881862514739,585.502354444259,596.596435546875,21999900,0.0,0.0
76,2025-03-11 12:30:00-01:00,593.6633300752528,613.497008157352,591.9473674566563,604.2985229492188,17401500,0.0,0.0
77,2025-03-12 12:30:00-01:00,628.4321419951534,631.8541416152899,607.9299818068337,618.1162109375,15747000,0.0,0.0
78,2025-03-13 12:30:00-01:00,618.8045942687469,619.0540116787705,585.1432303548188,589.2636108398438,16480300,0.0,0.0
79,2025-03-14 12:30:00-01:00,601.9302652875026,607.9815194546456,593.921878023224,606.7233276367188,12364500,0.525,0.0
80,2025-03-17 12:30:00-01:00,606.5835867430537,612.2154031063742,597.1372135641119,604.0272827148438,15473900,0.0,0.0
81,2025-03-18 12:30:00-01:00,599.1841923852631,599.383916000254,573.8308122814993,581.5197143554688,20297700,0.0,0.0
82,2025-03-19 12:30:00-01:00,583.437060479347,591.465438844832,573.9407712608652,583.2173461914062,20537500,0.0,0.0
83,2025-03-20 12:30:00-01:00,581.9191646208485,609.3195747902407,578.6738539383629,585.1544799804688,24336500,0.0,0.0
84,2025-03-21 12:30:00-01:00,582.5782039839329,596.6778262742098,580.1117970416443,595.3897094726562,25015900,0.0,0.0
85,2025-03-24 12:30:00-01:00,614.0826855144928,621.6417707519487,611.3167235438618,617.9570922851562,15741300,0.0,0.0
86,2025-03-25 12:30:00-01:00,625.8557350102046,632.9654575641416,620.2837686391537,625.4063720703125,15312500,0.0,0.0
87,2025-03-26 12:30:00-01:00,623.9884142880119,625.8457160257799,605.7347596820686,610.0984497070312,12609800,0.0,0.0
88,2025-03-27 12:30:00-01:00,601.1313910896048,613.3637159082887,599.2341081674626,601.7105712890625,10436500,0.0,0.0
89,2025-03-28 12:30:00-01:00,599.4438360887048,600.8817608125378,573.091898457094,575.9078369140625,17602800,0.0,0.0
90,2025-03-31 12:30:00-01:00,562.6870107661883,577.86509316616,552.5017146196878,575.5284423828125,21124700,0.0,0.0
91,2025-04-01 12:30:00-01:00,570.01638065981,589.0588115540622,569.1775658513092,585.1544799804688,12836600,0.0,0.0
92,2025-04-02 12:30:00-01:00,574.080458474082,591.8048477070258,572.5327070966798,583.0874633789062,13470800,0.0,0.0
93,2025-04-03 12:30:00-01:00,545.4318768443412,551.7627562198618,529.5348635095143,530.8529663085938,34777500,0.0,0.0
94,2025-04-04 12:30:00-01:00,505.8890272194756,517.2526126590658,493.48696426685154,504.0017700195313,38589800,0.0,0.0
95,2025-04-07 12:30:00-01:00,484.40007792998455,538.5917633076846,481.2046828713169,515.505126953125,36606100,0.0,0.0
96,2025-04-08 12:30:00-01:00,542.466195243981,546.6401569981987,502.1344555804991,509.7135314941406,28034200,0.0,0.0
97,2025-04-09 12:30:00-01:00,508.5352100791647,587.0418020934284,501.38553692930896,584.9248657226562,39216600,0.0,0.0
98,2025-04-10 12:30:00-01:00,574.6597156332648,580.4613309550042,534.5276963693453,545.5018310546875,28173500,0.0,0.0
99,2025-04-11 12:30:00-01:00,534.7373976799885,546.6102578983532,527.8273986400332,542.7857666015625,17642300,0.0,0.0
100,2025-04-14 12:30:00-01:00,555.3675132456816,556.9652412544987,527.5178006421743,530.713134765625,14130900,0.0,0.0
101,2025-04-15 12:30:00-01:00,531.3422648985347,537.163870525552,516.7533586187461,520.767578125,15558700,0.0,0.0
102,2025-04-16 12:30:00-01:00,507.7763329602169,512.629306338645,494.91491131205976,501.5852661132813,18735100,0.0,0.0
103,2025-04-17 12:30:00-01:00,504.52101935573154,506.5680494021945,497.2914750644452,500.7564697265625,14593500,0.0,0.0
104,2025-04-21 12:30:00-01:00,490.62108316605304,492.7879656431992,479.1077201623686,483.9607238769531,16166000,0.0,0.0
105,2025-04-22 12:30:00-01:00,491.1603272752648,506.1486806655398,485.6582673272301,499.5581970214844,17399400,0.0,0.0
106,2025-04-23 12:30:00-01:00,527.7674399584153,534.5676117147929,515.7747588305107,519.5193481445312,18173900,0.0,0.0
107,2025-04-24 12:30:00-01:00,517.981559558718,533.1297162437559,516.7533536993726,532.3807983398438,13910000,0.0,0.0
108,2025-04-25 12:30:00-01:00,546.0110541474862,549.0666366821536,535.4762880818677,546.4804077148438,17098900,0.0,0.0
109,2025-04-28 12:30:00-01:00,554.8383503772915,557.6842140858612,539.8100763507483,548.9468383789062,15179000,0.0,0.0
110,2025-04-29 12:30:00-01:00,545.2122501842537,555.767007469421,543.3349577071189,553.6400756835938,11835000,0.0,0.0
111,2025-04-30 12:30:00-01:00,537.623204130374,548.3077170802433,528.7360209480661,548.2078857421875,29244000,0.0,0.0
112,2025-05-01 12:30:00-01:00,591.2257247848668,592.0944646154164,569.676844774487,571.3843994140625,31159000,0.0,0.0
113,2025-05-02 12:30:00-01:00,582.6182570229101,603.4681380658725,577.4956532612366,596.15869140625,24739300,0.0,0.0
114,2025-05-05 12:30:00-01:00,590.3669612530514,602.3397133318473,587.2015519796344,598.4053955078125,13887700,0.0,0.0
115,2025-05-06 12:30:00-01:00,591.6751469367607,595.1700972546984,585.7337192068476,586.462646484375,10600700,0.0,0.0
116,2025-05-07 12:30:00-01:00,589.5082075152634,602.2098866527917,585.8235290496914,595.9489135742188,13139100,0.0,0.0
117,2025-05-08 12:30:00-01:00,605.4152389401659,610.4180203966848,595.7592076246763,597.147216796875,14622800,0.0,0.0
118,2025-05-09 12:30:00-01:00,602.8489716185445,606.0942827774223,590.8563498854548,591.6351928710938,10427300,0.0,0.0
119,2025-05-12 12:30:00-01:00,630.0096542338201,639.4660220500658,620.1339704306981,638.5073852539062,21965100,0.0,0.0
120,2025-05-13 12:30:00-01:00,644.608580079292,659.966394384485,641.9025291274511,655.08349609375,18570800,0.0,0.0
121,2025-05-14 12:30:00-01:00,660.2559976740721,661.7138521126336,653.365928933295,658.4086303710938,12348200,0.0,0.0
122,2025-05-15 12:30:00-01:00,653.336007607732,656.3616041086932,637.6586480133124,642.9509887695312,14341800,0.0,0.0
123,2025-05-16 12:30:00-01:00,637.039566707962,639.515969035449,625.2466087350075,639.4161376953125,18519000,0.0,0.0
124,2025-05-19 12:30:00-01:00,627.3435620408461,642.0722807676308,626.89419911061,639.5059814453125,9592400,0.0,0.0
125,2025-05-20 12:30:00-01:00,635.0923928837207,638.427539897765,631.3478032754666,636.1807861328125,6743500,0.0,0.0
126,2025-05-21 12:30:00-01:00,630.8784605589066,645.6770862594399,629.2608026960274,634.5831298828125,11464600,0.0,0.0
127,2025-05-22 12:30:00-01:00,633.1351667006269,642.321904930245,629.8000198555354,635.6515502929688,8228400,0.0,0.0
128,2025-05-23 12:30:00-01:00,623.0996908529319,631.5375113559843,621.7516630159821,626.1552734375,8454100,0.0,0.0
129,2025-05-27 12:30:00-01:00,634.4931853284312,642.1521627133571,631.8370500697896,641.3932495117188,9508400,0.0,0.0
130,2025-05-28 12:30:00-01:00,641.6728007707804,649.9408832345952,641.6228851026552,642.6514282226562,9042900,0.0,0.0
131,2025-05-29 12:30:00-01:00,650.7098379625838,652.3774114577973,638.5773433389169,644.1193237304688,8858800,0.0,0.0
132,2025-05-30 12:30:00-01:00,641.5729954990708,648.4729988751875,631.8670488528962,646.5557861328125,16241000,0.0,0.0
133,2025-06-02 12:30:00-01:00,643.4603060358205,672.2886482991516,643.3304887205626,669.9320678710938,15766300,0.0,0.0
134,2025-06-03 12:30:00-01:00,670.4812168844167,674.6052628286036,664.0704969861027,665.8878173828125,11585000,0.0,0.0
135,2025-06-04 12:30:00-01:00,668.3542730450752,688.0058702697532,667.6053551891937,686.9573974609375,14031900,0.0,0.0
136,2025-06-05 12:30:00-01:00,690.6620226565076,693.3781298406639,681.2656265406558,683.6322021484375,13083100,0.0,0.0
137,2025-06-06 12:30:00-01:00,695.1655520394484,701.7959865050877,690.8717682492216,696.703369140625,11728000,0.0,0.0
138,2025-06-09 12:30:00-01:00,697.4522697198046,704.1725400365549,692.9387717641956,693.05859375,12773200,0.0,0.0
139,2025-06-10 12:30:00-01:00,700.3380628694553,702.2153552678959,690.5622098918083,701.3865966796875,10850100,0.0,0.0
140,2025-06-11 12:30:00-01:00,702.6946882022667,707.8472163839234,690.9915664747034,693.1384887695312,9582500,0.0,0.0
141,2025-06-12 12:30:00-01:00,692.2997081453341,694.3767242272471,686.0088098513999,692.359619140625,7322700,0.0,0.0
142,2025-06-13 12:30:00-01:00,686.9574533802801,693.5678973171928,680.0274638185289,681.884765625,9274400,0.0,0.0
143,2025-06-16 12:30:00-01:00,698.8583271202571,706.6730599404123,693.042245323344,701.6464233398438,13720300,0.525,0.0
144,2025-06-17 12:30:00-01:00,701.5265067822095,705.4937997727949,695.5905108235235,696.7597045898438,10066100,0.0,0.0
145,2025-06-18 12:30:00-01:00,697.7090678240436,701.1168019237268,694.4313119124115,695.3007202148438,10068300,0.0,0.0
146,2025-06-20 12:30:00-01:00,700.2773225024961,701.3466080737581,678.2121990654855,681.8897094726562,22538600,0.0,0.0
147,2025-06-23 12:30:00-01:00,683.2288810707365,698.578506730811,678.2922104620159,698.0588989257812,11080100,0.0,0.0
148,2025-06-24 12:30:00-01:00,704.4145982313105,712.7089880581048,701.6364439383941,711.7196655273438,13823200,0.0,0.0
149,2025-06-25 12:30:00-01:00,712.8389115768144,716.0967226422507,704.9042642374237,708.2020263671875,9320400,0.0,0.0
150,2025-06-26 12:30:00-01:00,713.8781511444844,727.7287879670295,710.5703861718163,725.6002807617188,13964800,0.0,0.0
151,2025-06-27 12:30:00-01:00,726.0300029969949,734.933966624867,725.3704139910845,733.1351928710938,18775700,0.0,0.0
152,2025-06-30 12:30:00-01:00,744.0478281561813,747.3956053545359,733.7547871608941,737.5922241210938,15402100,0.0,0.0
153,2025-07-01 12:30:00-01:00,736.3829859262192,737.2523942395003,714.8874844693272,718.73486328125,13431200,0.0,0.0
154,2025-07-02 12:30:00-01:00,714.8475066710681,719.814124987759,712.3191839508311,713.0886840820312,9336700,0.0,0.0
155,2025-07-03 12:30:00-01:00,726.1198736779997,728.5382852595793,713.9380936153356,718.5250244140625,8601700,0.0,0.0
156,2025-07-07 12:30:00-01:00,717.1159843593155,726.5096688493239,713.0287770502092,717.865478515625,9457100,0.0,0.0
157,2025-07-08 12:30:00-01:00,721.0833162832664,722.4223783113574,714.3278660699458,720.1838989257812,7770700,0.0,0.0
158,2025-07-09 12:30:00-01:00,722.2324935525554,737.0325627099321,722.2324935525554,732.2857666015625,11418000,0.0,0.0
159,2025-07-10 12:30:00-01:00,731.0565410529589,735.3036743334181,719.1145893949879,726.7494506835938,9913600,0.0,0.0
160,2025-07-11 12:30:00-01:00,722.0126865863356,724.6708656262394,709.2213321577215,717.0260620117188,10873900,0.0,0.0
161,2025-07-14 12:30:00-01:00,717.1159478712506,727.5089573741911,716.0666683046045,720.4337158203125,8939400,0.0,0.0
162,2025-07-15 12:30:00-01:00,723.4117865461602,723.9813484321952,709.3412657918492,709.910888671875,11529500,0.0,0.0
163,2025-07-16 12:30:00-01:00,712.8888186148534,713.4883895101593,698.7983536292803,702.4358520507812,13067600,0.0,0.0
164,2025-07-17 12:30:00-01:00,703.9149211888315,705.4239124906103,696.6398020897627,700.9368896484375,11803300,0.0,0.0
165,2025-07-18 12:30:00-01:00,701.7163755426589,704.2346953216606,691.1835067266235,703.8049926757812,12779800,0.0,0.0
166,2025-07-21 12:30:00-01:00,706.323253430884,716.5163857618587,705.283976865439,712.4890747070312,9404400,0.0,0.0
167,2025-07-22 12:30:00-01:00,715.7069236590216,716.1166202717292,700.936863669917,704.3345947265625,8921100,0.0,0.0
168,2025-07-23 12:30:00-01:00,705.8935351714335,714.1479734039639,704.4545040389586,713.0986938476562,8771600,0.0,0.0
169,2025-07-24 12:30:00-01:00,716.5663535187755,723.1319295191287,713.518422874761,714.31787109375,10920800,0.0,0.0
170,2025-07-25 12:30:00-01:00,716.4364100852231,720.1639356225638,711.4198376232321,712.1992797851562,8271700,0.0,0.0
171,2025-07-28 12:30:00-01:00,714.7176423374738,724.2511860836681,712.199322444747,717.14599609375,8715700,0.0,0.0
172,2025-07-29 12:30:00-01:00,719.5143415178571,723.9812971110003,699.4378659012062,699.52783203125,13267000,0.0,0.0
173,2025-07-30 12:30:00-01:00,707.6124059283386,708.0221025377599,690.7337839335887,694.7410888671875,27077300,0.0,0.0
174,2025-07-31 12:30:00-01:00,774.6771576404832,784.2207041864842,764.9936908827026,772.9183349609375,38831100,0.0,0.0
175,2025-08-01 12:30:00-01:00,760.2168907933417,765.4833558536491,744.8073082016023,749.504150390625,19028700,0.0,0.0
176,2025-08-04 12:30:00-01:00,759.4874200926632,776.3260312589632,757.898465626429,775.8463745117188,15801700,0.0,0.0
177,2025-08-05 12:30:00-01:00,775.9262968482556,782.6017838704779,762.485356671436,762.945068359375,11640300,0.0,0.0
178,2025-08-06 12:30:00-01:00,769.4806512883487,773.1182108239055,759.9471077743785,771.4692993164062,9733900,0.0,0.0
179,2025-08-07 12:30:00-01:00,772.9682705923176,774.4772618550992,759.037670694158,761.316162109375,9019700,0.0,0.0
180,2025-08-08 12:30:00-01:00,762.2355578226991,769.3807598518028,758.0683873872562,768.7811279296875,7320800,0.0,0.0
181,2025-08-11 12:30:00-01:00,769.5606371158788,772.9383623565644,764.1542517302764,765.3534545898438,7612000,0.0,0.0
182,2025-08-12 12:30:00-01:00,772.4786291967464,793.13467067664,771.9090063294184,789.4671630859375,14563100,0.0,0.0
183,2025-08-13 12:30:00-01:00,790.6164352280034,794.9235259193555,777.7051051745191,779.5538940429688,8811800,0.0,0.0
184,2025-08-14 12:30:00-01:00,777.3553445445746,787.2786396920953,771.9889713529242,781.6024780273438,8116200,0.0,0.0
185,2025-08-15 12:30:00-01:00,783.621150744718,795.7129654452535,780.293379600551,784.7003784179688,13375400,0.0,0.0
186,2025-08-18 12:30:00-01:00,774.5672416992095,775.2867267942328,756.0497105947067,766.8524169921875,16513700,0.0,0.0
187,2025-08-19 12:30:00-01:00,766.6026107662994,766.6525648449835,748.854579245516,750.97314453125,12286700,0.0,0.0
188,2025-08-20 12:30:00-01:00,747.0657749776972,749.6940059349637,730.506944043105,747.2156372070312,11898200,0.0,0.0
189,2025-08-21 12:30:00-01:00,744.2077027473434,744.9971479214436,732.6154905427838,738.6014404296875,8876300,0.0,0.0
190,2025-08-22 12:30:00-01:00,738.7313812096488,756.389506981927,733.8946798718869,754.2808837890625,10612700,0.0,0.0
191,2025-08-25 12:30:00-01:00,754.3108643612958,758.3681233608074,749.6240254313439,752.7918701171875,6861200,0.0,0.0
192,2025-08-26 12:30:00-01:00,750.2936075268326,754.3608698171868,747.4355511046348,753.5913696289062,7601800,0.0,0.0
193,2025-08-27 12:30:00-01:00,751.7925800305345,753.6413688476172,742.338999603057,746.8759155273438,8315400,0.0,0.0
194,2025-08-28 12:30:00-01:00,743.4982035863915,752.5420875468095,740.3003496517379,750.6033935546875,7468000,0.0,0.0
195,2025-08-29 12:30:00-01:00,744.7773613013366,746.6360921511391,734.8540051000575,738.2017822265625,9070500,0.0,0.0
196,2025-09-02 12:30:00-01:00,725.5502463590637,735.5035500540433,721.2431559989143,734.6141357421875,9350900,0.0,0.0
197,2025-09-03 12:30:00-01:00,735.5035768564753,739.7507102826166,733.4949228182503,736.5528564453125,7699300,0.0,0.0
198,2025-09-04 12:30:00-01:00,748.0651174458885,760.6465916805791,745.3169722452417,748.1450805664062,11439100,0.0,0.0
199,2025-09-05 12:30:00-01:00,752.1123731440612,757.4387952805295,744.5275265518461,751.9425048828125,9663400,0.0,0.0
200,2025-09-08 12:30:00-01:00,755.4900579545978,765.992978439962,751.5127620882034,751.7925415039062,13087800,0.0,0.0
201,2025-09-09 12:30:00-01:00,756.9790485610613,765.7831036056251,752.9217895494754,765.1835327148438,10999000,0.0,0.0
202,2025-09-10 12:30:00-01:00,764.6139331888977,765.1835560495044,750.4934588375091,751.4727783203125,12478300,0.0,0.0
203,2025-09-11 12:30:00-01:00,754.1410253741255,756.5893240941964,747.8652318538085,750.3935546875,7923300,0.0,0.0
204,2025-09-12 12:30:00-01:00,748.2249639979328,757.0590282777322,743.2583455274284,755.0803833007812,8248600,0.0,0.0
205,2025-09-15 12:30:00-01:00,756.9590394303372,773.547878937133,751.4827553370264,764.1842041015625,10533800,0.0,0.0
206,2025-09-16 12:30:00-01:00,766.4826425887807,780.8329418323293,764.583899780601,778.4745483398438,11782500,0.0,0.0
207,2025-09-17 12:30:00-01:00,779.4639169106475,782.7616789884555,765.7931508650867,775.19677734375,9400900,0.0,0.0
208,2025-09-18 12:30:00-01:00,780.223417654285,788.2480310412486,772.8383872533639,779.7237548828125,10955000,0.0,0.0
209,2025-09-19 12:30:00-01:00,785.8895354575697,790.2665859871321,768.6711767678263,777.85498046875,23696800,0.0,0.0
210,2025-09-22 12:30:00-01:00,781.8499755859375,785.72998046875,764.469970703125,765.1599731445312,11706900,0.525,0.0
211,2025-09-23 12:30:00-01:00,769.25,770.5999755859375,751.0700073242188,755.4000244140625,10872600,0.0,0.0
212,2025-09-24 12:30:00-01:00,757.5,761.1099853515625,752.530029296875,760.6599731445312,8828200,0.0,0.0
213,2025-09-25 12:30:00-01:00,753.4500122070312,756.77001953125,744.5499877929688,748.9099731445312,10591100,0.0,0.0
214,2025-09-26 12:30:00-01:00,750.0,751.9299926757812,737.3499755859375,743.75,9696300,0.0,0.0
215,2025-09-29 12:30:00-01:00,748.719970703125,750.780029296875,739.1500244140625,743.4000244140625,9246800,0.0,0.0
216,2025-09-30 12:30:00-01:00,742.25,742.969970703125,726.2999877929688,734.3800048828125,16226800,0.0,0.0
217,2025-10-01 12:30:00-01:00,721.489990234375,721.8499755859375,710.2000122070312,717.3400268554688,20419600,0.0,0.0
218,2025-10-02 12:30:00-01:00,722.5800170898438,727.77001953125,718.1400146484375,727.0499877929688,11415300,0.0,0.0
219,2025-10-03 12:30:00-01:00,729.6300048828125,731.0,710.1799926757812,710.5599975585938,16154300,0.0,0.0
220,2025-10-06 12:30:00-01:00,705.1900024414062,716.8800048828125,690.510009765625,715.6599731445312,21654700,0.0,0.0
221,2025-10-07 12:30:00-01:00,717.719970703125,718.5,705.75,713.0800170898438,12062900,0.0,0.0
222,2025-10-08 12:30:00-01:00,713.4500122070312,719.6500244140625,707.8099975585938,717.8400268554688,10790600,0.0,0.0
223,2025-10-09 12:30:00-01:00,718.280029296875,733.510009765625,712.4400024414062,733.510009765625,12717200,0.0,0.0
